trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction,dedup_status,dedup_complete,dedup_decoded,dedup_ties,dedup_score,dedup_bound,dedup_stop_shell,dedup_generated_attempts,dedup_q_disc,dedup_q_membership,dedup_q_score,dedup_global_duplicates,dedup_total_ns,dedup_ml_error,history_status,history_complete,history_decoded,history_ties,history_score,history_bound,history_stop_shell,history_generated_attempts,history_q_disc,history_q_membership,history_q_score,history_global_duplicates,history_total_ns,history_ml_error,bestpath_shell,bestpath_decoded,bestpath_ties,bestpath_selected_disagreement,bestpath_strict_disjoint,exhaustive_status,exhaustive_complete,exhaustive_decoded,exhaustive_ties,exhaustive_score,exhaustive_evaluated,exhaustive_nodes,exhaustive_total_ns,exhaustive_ml_error,branch_status,branch_complete,branch_decoded,branch_ties,branch_score,branch_evaluated,branch_nodes,branch_total_ns,branch_ml_error,dedup_complete_bool,history_complete_bool,exhaustive_complete_bool,branch_complete_bool,codeword_score_savings,codebook_membership_ratio,membership_query_exponent,score_query_exponent,rate_minus_membership_exponent,rate_minus_score_exponent,history_over_dedup_generated,history_over_dedup_walltime,exhaustive_over_dedup_walltime,branch_over_dedup_walltime,theorem_stop_shell_slack,bestpath_ml_selected_disagreement_bool,bestpath_ml_strict_disjoint_bool,bestpath_error_bool,dedup_ml_error_bool,distinct_candidate_fraction_of_codebook
148,natural,n16_k11_crc_defined_linear_R2_3,20,14492895266305546621,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xf3ea,0x79f8,4,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xf1f0,0xf1f0,5971523651640502378,672847735396112944,1,272,217,217,7,55,872040,1,CERTIFIED,1,0xf1f0,0xf1f0,5971523651640502378,672847735396112944,1,512,217,217,7,295,890974,1,1,0x73f8,"0x73f8,0x78f8,0x99f8,0xe978,0xf1f0,0xf3ea,0xfbd8",1,0,COMPLETE,1,0xf1f0,0xf1f0,5971523651640502378,2048,0,441547,1,COMPLETE,1,0xf1f0,0xf1f0,5971523651640502378,0,187,61609,1,True,True,True,True,292.57142857142856,9.43778801843318,0.48509695202777997,0.17545968262860026,0.20240304797222003,0.5120403173713998,1.8823529411764706,1.0217123067749185,0.5063380120177974,0.07064928214302096,0,True,False,True,True,0.10595703125
149,natural,n16_k11_crc_defined_linear_R2_3,21,9676167003468807791,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xbfe5,0x5ef1,2,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xbf71,0xbf71,1186569777137258734,672847735396112944,1,272,227,227,8,45,875761,1,CERTIFIED,1,0xbf71,0xbf71,1186569777137258734,672847735396112944,1,512,227,227,8,285,1480150,1,1,0x2ef1,"0x2ef1,0x5e71,0x9de9,0xadd1,0xbaf9,0xbdb5,0xbf71,0xbfe5",1,0,COMPLETE,1,0xbf71,0xbf71,1186569777137258734,2048,0,413423,1,COMPLETE,1,0xbf71,0xbf71,1186569777137258734,0,441,141827,1,True,True,True,True,256.0,9.022026431718063,0.4891592804556822,0.1875,0.1983407195443178,0.5,1.8823529411764706,1.6901300697336374,0.4720728600611354,0.16194715224815903,0,True,False,True,True,0.11083984375
150,natural,n16_k11_crc_defined_linear_R2_3,22,14027469325977006992,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xfe8e,0x7e8e,10,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xfe8e,0xfe8e,107115944424968880214,12784106972526145936,0,17,17,17,1,0,875344,0,CERTIFIED,1,0xfe8e,0xfe8e,107115944424968880214,12784106972526145936,0,32,17,17,1,15,878399,0,0,0xfe8e,0xfe8e,0,0,COMPLETE,1,0xfe8e,0xfe8e,107115944424968880214,2048,0,520857,0,COMPLETE,1,0xfe8e,0xfe8e,107115944424968880214,0,23,9468,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.0034900564806521,0.5950312105869235,0.010816319069988485,0,False,False,False,False,0.00830078125
151,natural,n16_k11_crc_defined_linear_R2_3,23,1566370970325787781,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xccc3,0x6743,6,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xce93,0xce93,18505888416596777938,12784106972526145936,0,17,17,17,1,0,849562,1,CERTIFIED,1,0xce93,0xce93,18505888416596777938,12784106972526145936,0,32,17,17,1,15,1996019,1,0,0xce93,0xce93,0,0,COMPLETE,1,0xce93,0xce93,18505888416596777938,2048,0,459118,1,COMPLETE,1,0xce93,0xce93,18505888416596777938,0,135,46973,1,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,2.3494683142607604,0.5404172973838284,0.05529084398784315,1,False,False,True,True,0.00830078125
152,natural,n16_k11_crc_defined_linear_R2_3,24,17874506400944170366,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xda1d,0x6a15,11,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xd495,0xd495,18465932580482386600,12784106972526145936,0,17,17,17,1,0,955995,1,CERTIFIED,1,0xd495,0xd495,18465932580482386600,12784106972526145936,0,32,17,17,1,15,842994,1,0,0xd495,0xd495,0,0,COMPLETE,1,0xd495,0xd495,18465932580482386600,2048,0,410727,1,COMPLETE,1,0xd495,0xd495,18465932580482386600,0,117,39922,1,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.8817974989408941,0.42963300017259504,0.04175963263406189,1,False,False,True,True,0.00830078125
153,natural,n16_k11_crc_defined_linear_R2_3,25,3971421108722198300,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x290c,0x1484,3,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x290c,0x290c,35202896765727270586,12784106972526145936,0,17,17,17,2,0,880792,0,CERTIFIED,1,0x290c,0x290c,35202896765727270586,12784106972526145936,0,32,17,17,2,15,987884,0,0,0x290c,"0x290c,0x2c84",0,0,COMPLETE,1,0x290c,0x290c,35202896765727270586,2048,0,493103,0,COMPLETE,1,0x290c,0x290c,35202896765727270586,0,63,21818,0,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,1.1215860271210456,0.5598404617662286,0.02477088801896475,0,False,False,False,False,0.00830078125
154,natural,n16_k11_crc_defined_linear_R2_3,26,17062868057029080264,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x4936,0x41e,3,2,,1,2,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x481e,0x481e,5055211275147111724,672847735396112944,1,272,220,220,4,52,888164,1,CERTIFIED,1,0x481e,0x481e,5055211275147111724,672847735396112944,1,512,220,220,4,292,876907,1,1,0x832,"0x832,0x91a,0x141a,0x481e",1,0,COMPLETE,1,0x481e,0x481e,5055211275147111724,2048,0,482472,1,COMPLETE,1,0x481e,0x481e,5055211275147111724,0,221,71805,1,True,True,True,True,512.0,9.309090909090909,0.48633498209529125,0.125,0.20116501790470875,0.5625,1.8823529411764706,0.9873255389770358,0.5432239991713242,0.0808465553659009,1,True,False,True,True,0.107421875
155,natural,n16_k11_crc_defined_linear_R2_3,27,17947143663791431834,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x62db,0x3169,0,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x61e9,0x61e9,3452900348822322760,672847735396112944,1,272,236,236,9,36,893450,1,CERTIFIED,1,0x61e9,0x61e9,3452900348822322760,672847735396112944,1,512,236,236,9,276,906063,1,1,0x1169,"0x1169,0x22d2,0x61e9,0x6291,0x62db,0x6549,0x6ae9,0xb16d,0xe2c9",1,0,COMPLETE,1,0x61e9,0x61e9,3452900348822322760,2048,0,412495,1,COMPLETE,1,0x61e9,0x61e9,3452900348822322760,0,245,82050,1,True,True,True,True,227.55555555555554,8.677966101694915,0.4926651905851151,0.1981203125901445,0.1948348094148849,0.4893796874098555,1.8823529411764706,1.0141171861883709,0.46168783927472157,0.09183502154569366,0,True,False,True,True,0.115234375
156,natural,n16_k11_crc_defined_linear_R2_3,28,5160361474857632326,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x89b9,0x44dd,1,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x84dd,0x84dd,62411189310956540320,12784106972526145936,0,17,17,17,2,0,1670357,1,CERTIFIED,1,0x84dd,0x84dd,62411189310956540320,12784106972526145936,0,32,17,17,2,15,898326,1,0,0x84dd,"0x84dd,0x89b9",0,0,COMPLETE,1,0x84dd,0x84dd,62411189310956540320,2048,0,643554,1,COMPLETE,1,0x84dd,0x84dd,62411189310956540320,0,33,12804,1,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,0.5378047926281627,0.3852793145417417,0.0076654272110692505,0,False,False,True,True,0.00830078125
157,natural,n16_k11_crc_defined_linear_R2_3,29,7133200645507534830,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xefad,0x77d7,1,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xb7d7,0xb7d7,17631389640244581448,12784106972526145936,0,17,17,17,2,0,958050,1,CERTIFIED,1,0xb7d7,0xb7d7,17631389640244581448,12784106972526145936,0,32,17,17,2,15,878999,1,0,0xb7d7,"0xb7d7,0xefad",0,0,COMPLETE,1,0xb7d7,0xb7d7,17631389640244581448,2048,0,1040353,1,COMPLETE,1,0xb7d7,0xb7d7,17631389640244581448,0,103,34330,1,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,0.9174876050310526,1.085906789833516,0.035833202859975995,0,False,False,True,True,0.00830078125
158,natural,n16_k11_crc_defined_linear_R2_3,30,14236811808314087285,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x7508,0x3a88,6,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x7508,0x7508,62493081945978425236,12784106972526145936,0,17,17,17,1,0,872084,0,CERTIFIED,1,0x7508,0x7508,62493081945978425236,12784106972526145936,0,32,17,17,1,15,875430,0,0,0x7508,0x7508,0,0,COMPLETE,1,0x7508,0x7508,62493081945978425236,2048,0,463540,0,COMPLETE,1,0x7508,0x7508,62493081945978425236,0,39,14607,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,1.0038367863646163,0.5315313662445361,0.016749533301837895,0,False,False,False,False,0.00830078125
159,natural,n16_k11_crc_defined_linear_R2_3,31,16426237480445120828,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x11fd,0x1afd,2,2,,1,2,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x1afd,0x1afd,47185814375899192204,12784106972526145936,0,17,17,17,2,0,845549,1,CERTIFIED,1,0x1afd,0x1afd,47185814375899192204,12784106972526145936,0,32,17,17,2,15,882433,1,0,0x1afd,"0x1afd,0x35fa",0,0,COMPLETE,1,0x1afd,0x1afd,47185814375899192204,2048,0,416401,1,COMPLETE,1,0x1afd,0x1afd,47185814375899192204,0,27,10782,1,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,1.0436213631616855,0.4924622937286899,0.012751478625129944,2,False,False,True,True,0.00830078125
160,natural,n16_k11_crc_defined_linear_R2_3,32,16550984281960024769,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x127e,0x93e,5,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x127e,0x127e,93530396733355503160,12784106972526145936,0,17,17,17,1,0,898279,0,CERTIFIED,1,0x127e,0x127e,93530396733355503160,12784106972526145936,0,32,17,17,1,15,891093,0,0,0x127e,0x127e,0,0,COMPLETE,1,0x127e,0x127e,93530396733355503160,2048,0,456546,0,COMPLETE,1,0x127e,0x127e,93530396733355503160,0,53,18978,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.9920002582716506,0.5082452111203758,0.021127066312359524,0,False,False,False,False,0.00830078125
161,natural,n16_k11_crc_defined_linear_R2_3,33,2075200455103683399,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x8d76,0x44ba,1,1,,1,1,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x84b2,0x84b2,3284695208398510924,672847735396112944,1,272,235,235,7,37,1244095,1,CERTIFIED,1,0x84b2,0x84b2,3284695208398510924,672847735396112944,1,512,235,235,7,277,909625,1,1,0x975,"0x975,0x813a,0x84b2,0x886a,0x8a3a,0x8d76,0xc4bb",1,0,COMPLETE,1,0x84b2,0x84b2,3284695208398510924,2048,0,479340,1,COMPLETE,1,0x84b2,0x84b2,3284695208398510924,0,305,98942,1,True,True,True,True,292.57142857142856,8.714893617021277,0.49228230916031246,0.17545968262860026,0.19521769083968754,0.5120403173713998,1.8823529411764706,0.731153971360708,0.38529211997476076,0.07952929639617554,0,True,False,True,True,0.11474609375
162,natural,n16_k11_crc_defined_linear_R2_3,34,14970685788827332512,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x7244,0x3944,7,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x7944,0x7944,63165929715341664262,12784106972526145936,0,17,17,17,2,0,848161,1,CERTIFIED,1,0x7944,0x7944,63165929715341664262,12784106972526145936,0,32,17,17,2,15,844447,1,0,0x7244,"0x7244,0x7944",1,0,COMPLETE,1,0x7944,0x7944,63165929715341664262,2048,0,484604,1,COMPLETE,1,0x7944,0x7944,63165929715341664262,0,25,18350,1,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,0.9956211143874807,0.5713585038689588,0.021635043346723087,0,True,False,False,True,0.00830078125
163,natural,n16_k11_crc_defined_linear_R2_3,35,6745124981435832046,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x950,0x950,13,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x12a0,0x12a0,76749031419903928672,12784106972526145936,0,17,17,17,2,0,800618,1,CERTIFIED,1,0x12a0,0x12a0,76749031419903928672,12784106972526145936,0,32,17,17,2,15,774153,1,0,0x950,"0x950,0x12a0",1,0,COMPLETE,1,0x12a0,0x12a0,76749031419903928672,2048,0,447866,1,COMPLETE,1,0x12a0,0x12a0,76749031419903928672,0,35,12691,1,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,0.9669442855394208,0.559400363219413,0.01585150471260951,0,True,False,False,True,0.00830078125
164,natural,n16_k11_crc_defined_linear_R2_3,36,9671939135864957124,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x7ccc,0x3e64,2,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x7ccc,0x7ccc,33647401982004528418,12784106972526145936,0,17,17,17,1,0,1082656,0,CERTIFIED,1,0x7ccc,0x7ccc,33647401982004528418,12784106972526145936,0,32,17,17,1,15,774875,0,0,0x7ccc,0x7ccc,0,0,COMPLETE,1,0x7ccc,0x7ccc,33647401982004528418,2048,0,450740,0,COMPLETE,1,0x7ccc,0x7ccc,33647401982004528418,0,137,41509,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.7157167188839298,0.41632799337924514,0.0383399713297668,0,False,False,False,False,0.00830078125
165,natural,n16_k11_crc_defined_linear_R2_3,37,8607179066790944192,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x6137,0x2173,14,2,,1,2,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x52e3,0x52e3,2609750002966834480,672847735396112944,1,272,231,231,5,41,1461090,1,CERTIFIED,1,0x52e3,0x52e3,2609750002966834480,672847735396112944,1,512,231,231,5,281,714935,1,1,0x573,"0x573,0x4371,0x43e5,0x46b3,0x52e3",1,0,COMPLETE,1,0x52e3,0x52e3,2609750002966834480,2048,0,354027,1,COMPLETE,1,0x52e3,0x52e3,2609750002966834480,0,333,90536,1,True,True,True,True,409.6,8.865800865800866,0.49073431508850357,0.14512050593046014,0.19676568491149643,0.5423794940695399,1.8823529411764706,0.4893161954431281,0.2423033488696795,0.061964697588786456,1,True,False,True,True,0.11279296875
166,natural,n16_k11_crc_defined_linear_R2_3,38,2128726568198911852,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0xb48a,0x548a,13,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0xa98a,0xa98a,34446065650764673462,12784106972526145936,0,17,17,17,2,0,935082,1,CERTIFIED,1,0xa98a,0xa98a,34446065650764673462,12784106972526145936,0,32,17,17,2,15,783597,1,0,0xa98a,"0xa98a,0xb48a",0,0,COMPLETE,1,0xa98a,0xa98a,34446065650764673462,2048,0,402196,1,COMPLETE,1,0xa98a,0xa98a,34446065650764673462,0,45,13182,1,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,0.8379981648668245,0.43011842811646467,0.014097159393507735,0,False,False,True,True,0.00830078125
167,natural,n16_k11_crc_defined_linear_R2_3,39,16625347268860856043,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x8544,0x42a4,5,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x8544,0x8544,47269890655555510654,12784106972526145936,0,17,17,17,1,0,699258,0,CERTIFIED,1,0x8544,0x8544,47269890655555510654,12784106972526145936,0,32,17,17,1,15,651301,0,0,0x8544,0x8544,0,0,COMPLETE,1,0x8544,0x8544,47269890655555510654,2048,0,450231,0,COMPLETE,1,0x8544,0x8544,47269890655555510654,0,81,23037,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.9314173023404809,0.6438696446805042,0.03294492161691393,0,False,False,False,False,0.00830078125
168,natural,n16_k11_crc_defined_linear_R2_3,40,15233255453647800831,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x236e,0x116e,9,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x236e,0x236e,33691435299868055200,12784106972526145936,0,17,17,17,1,0,687515,0,CERTIFIED,1,0x236e,0x236e,33691435299868055200,12784106972526145936,0,32,17,17,1,15,664200,0,0,0x236e,0x236e,0,0,COMPLETE,1,0x236e,0x236e,33691435299868055200,2048,0,368319,0,COMPLETE,1,0x236e,0x236e,33691435299868055200,0,61,16762,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.9660880126251791,0.5357250387264277,0.02438055896962248,0,False,False,False,False,0.00830078125
169,natural,n16_k11_crc_defined_linear_R2_3,41,16409383149174086403,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x3e6e,0x1f36,2,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x3e6e,0x3e6e,47230521771379816276,12784106972526145936,0,17,17,17,2,0,654649,0,CERTIFIED,1,0x3e6e,0x3e6e,47230521771379816276,12784106972526145936,0,32,17,17,2,15,663954,0,0,0x3e6e,"0x3e6e,0x5f36",0,0,COMPLETE,1,0x3e6e,0x3e6e,47230521771379816276,2048,0,364773,0,COMPLETE,1,0x3e6e,0x3e6e,47230521771379816276,0,75,24230,0,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,1.0142137236900997,0.5572039367661143,0.037012200431070695,0,False,False,False,False,0.00830078125
170,natural,n16_k11_crc_defined_linear_R2_3,42,4319515058346351299,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x3bac,0x1dec,6,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x3bac,0x3bac,18472792275561772582,12784106972526145936,0,17,17,17,1,0,710709,0,CERTIFIED,1,0x3bac,0x3bac,18472792275561772582,12784106972526145936,0,32,17,17,1,15,690205,0,0,0x3bac,0x3bac,0,0,COMPLETE,1,0x3bac,0x3bac,18472792275561772582,2048,0,377617,0,COMPLETE,1,0x3bac,0x3bac,18472792275561772582,0,93,29578,0,True,True,True,True,2048.0,120.47058823529412,0.2554664275781462,0.0,0.4320335724218538,0.6875,1.8823529411764706,0.9711499361904802,0.5313243535680567,0.041617595949959826,0,False,False,False,False,0.00830078125
171,natural,n16_k11_crc_defined_linear_R2_3,43,15212171744773998585,0,0,crc_defined_linear,R2_3,16,11,0.6875,1,20,0.05,0x6614,0x2614,14,0,,1,0,20000000,True,True,1000000,1500,2048,"0x2801,0x5002,0xa004,0x6808,0xd010,0x8820,0x3840,0x7080,0xe100,0xea00,0xfc00","0xe69,0x14d2,0x27cd,0x479a,0x8734",systematic cyclic code from degree-5 polynomial 0x25,CERTIFIED,1,0x6614,0x6614,32852356321679007604,12784106972526145936,0,17,17,17,2,0,669739,0,CERTIFIED,1,0x6614,0x6614,32852356321679007604,12784106972526145936,0,32,17,17,2,15,699673,0,0,0x4c2a,"0x4c2a,0x6614",1,0,COMPLETE,1,0x6614,0x6614,32852356321679007604,2048,0,369547,0,COMPLETE,1,0x6614,0x6614,32852356321679007604,0,57,18446,0,True,True,True,True,1024.0,120.47058823529412,0.2554664275781462,0.0625,0.4320335724218538,0.625,1.8823529411764706,1.0446950229865664,0.5517776327793364,0.0275420723595311,0,True,False,True,False,0.00830078125
