trial_kind,trial_index,trial_seed,code_seed,family,alignment_schedule,n,k,rate,rate_label,p_num,p_den,p_s,odds_denominator,forced_error_weight,observed_error_weight,deletion_position,transmitted_word_hex,observation_hex,max_histories,exhaustive_status,exhaustive_time_ns,exhaustive_score,exhaustive_tie_count,disagreement,disagreement_reason,ind_bound_mode,ind_alignment_schedule,ind_status,ind_decoded_word_hex,ind_tie_count,ind_tie_words_hex,ind_incumbent_score,ind_final_bound,ind_stopping_margin,ind_q_hist,ind_q_disc,ind_q_code,ind_q_score,ind_duplicate_count,ind_duplicate_fraction,ind_frontier_updates,ind_bound_calls,ind_independent_bound_calls,ind_chain_dp_calls,ind_chain_skipped_proven_equal,ind_uac_dp_calls,ind_chain_cache_hits,ind_uac_cache_hits,ind_bound_time_ns,ind_independent_bound_time_ns,ind_chain_dp_time_ns,ind_uac_dp_time_ns,ind_membership_time_ns,ind_scoring_time_ns,ind_total_time_ns,ind_stop_min_shell,ind_stop_max_shell,ind_max_shell_entered,ind_max_histories,ind_complete,cr_bound_mode,cr_alignment_schedule,cr_status,cr_decoded_word_hex,cr_tie_count,cr_tie_words_hex,cr_incumbent_score,cr_final_bound,cr_stopping_margin,cr_q_hist,cr_q_disc,cr_q_code,cr_q_score,cr_duplicate_count,cr_duplicate_fraction,cr_frontier_updates,cr_bound_calls,cr_independent_bound_calls,cr_chain_dp_calls,cr_chain_skipped_proven_equal,cr_uac_dp_calls,cr_chain_cache_hits,cr_uac_cache_hits,cr_bound_time_ns,cr_independent_bound_time_ns,cr_chain_dp_time_ns,cr_uac_dp_time_ns,cr_membership_time_ns,cr_scoring_time_ns,cr_total_time_ns,cr_stop_min_shell,cr_stop_max_shell,cr_max_shell_entered,cr_max_histories,cr_complete,ac_bound_mode,ac_alignment_schedule,ac_status,ac_decoded_word_hex,ac_tie_count,ac_tie_words_hex,ac_incumbent_score,ac_final_bound,ac_stopping_margin,ac_q_hist,ac_q_disc,ac_q_code,ac_q_score,ac_duplicate_count,ac_duplicate_fraction,ac_frontier_updates,ac_bound_calls,ac_independent_bound_calls,ac_chain_dp_calls,ac_chain_skipped_proven_equal,ac_uac_dp_calls,ac_chain_cache_hits,ac_uac_cache_hits,ac_bound_time_ns,ac_independent_bound_time_ns,ac_chain_dp_time_ns,ac_uac_dp_time_ns,ac_membership_time_ns,ac_scoring_time_ns,ac_total_time_ns,ac_stop_min_shell,ac_stop_max_shell,ac_max_shell_entered,ac_max_histories,ac_complete,q_hist_improvement_ind_over_cr,q_code_improvement_ind_over_cr,walltime_improvement_ind_over_cr,q_hist_improvement_ind_over_ac,q_code_improvement_ind_over_ac,walltime_improvement_ind_over_ac
natural,2,13455687498131272346,17786108277554261220,crc_defined_linear,forward,24,18,0.75,R3_4,1,20,0.05,19,,1,12,0xa5ad4b,0x52dd6b,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xa45d6b,1,0xa45d6b,42259263380025783247828397058,29996798819121674638297769598,12262464560904108609530627460,1151,547,547,9,604,0.5247610773240661,47,26,47,0,0,0,0,0,204178,204178,0,0,237950,61564,764386,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xa45d6b,1,0xa45d6b,42259263380025783247828397058,29996798819121674638297769598,12262464560904108609530627460,1151,547,547,9,604,0.5247610773240661,47,26,47,0,25,0,0,0,203507,203507,0,0,232896,58663,763523,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xa45d6b,1,0xa45d6b,42259263380025783247828397058,41501424539738718734352440658,757838840287064513475956400,1149,547,547,9,602,0.5239338555265448,45,24,45,0,24,22,0,2,71159809,236281,0,70923528,247246,61312,71806693,1,2,1,1500000,True,1.0,1.0,1.0011302868413918,1.001740644038294,1.0,0.01064505226553185
natural,0,6239466863645612355,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,100,0.01,99,,0,1,0xb67ff2,0x5b3ff8,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xb67ff2,1,0xb67ff2,8185555544072638147968715886138585576658660090,1923913414893710343740408657278809359095387224,6261642129178927804228307228859776217563272866,48,25,25,1,23,0.4791666666666667,24,12,24,0,0,0,0,0,111262,111262,0,0,12424,11598,164090,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xb67ff2,1,0xb67ff2,8185555544072638147968715886138585576658660090,1923913414893710343740408657278809359095387224,6261642129178927804228307228859776217563272866,48,25,25,1,23,0.4791666666666667,24,12,24,10,1,0,0,0,4137349,140550,3996799,0,13562,8175,4209222,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xb67ff2,1,0xb67ff2,8185555544072638147968715886138585576658660090,8107028298985412574285340525054748821002160890,78527245087225573683375361083836755656499200,43,24,24,1,19,0.4418604651162791,19,7,19,7,0,7,0,0,27859574,105984,2842977,24910613,11540,8005,27926168,0,1,0,1500000,True,1.0,1.0,0.038983451098564055,1.1162790697674418,1.0416666666666667,0.005875850922332058
natural,2,14358524119716400231,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,100,0.01,99,,0,18,0x3d4b2c,0x1d4b2c,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x3d4b2c,1,0x3d4b2c,31985878513839937917305263051110870270546201600,25491852747341662054560414708944224008013880718,6494025766498275862744848342166646262532320882,45,24,24,1,21,0.4666666666666667,21,12,21,0,0,0,0,0,112492,112492,0,0,13852,8543,163639,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x3d4b2c,1,0x3d4b2c,31985878513839937917305263051110870270546201600,25491852747341662054560414708944224008013880718,6494025766498275862744848342166646262532320882,37,22,22,1,15,0.40540540540540543,13,4,13,4,0,0,0,0,1705927,65432,1640495,0,11218,7634,1752500,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x3d4b2c,1,0x3d4b2c,31985878513839937917305263051110870270546201600,24049735676577297559889217503708052494404943298,7936142837262640357416045547402817776141258302,34,20,20,1,14,0.4117647058823529,10,1,10,1,0,1,0,0,3924379,60234,429406,3434739,11516,8440,3970001,0,1,0,1500000,True,1.2162162162162162,1.0909090909090908,0.09337460770328103,1.3235294117647058,1.2,0.04121888130506768
natural,3,11061400087125600227,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,100,0.01,99,,0,15,0xd0f0d,0x68f0d,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xd0f0d,1,0xd0f0d,32149468410053179521285188500391220704494518396,25491852747341662054560414708944224008013880718,6657615662711517466724773791446996696480637678,45,23,23,1,22,0.4888888888888889,21,22,21,0,0,0,0,0,98005,98005,0,0,11591,9341,147866,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xd0f0d,1,0xd0f0d,32149468410053179521285188500391220704494518396,25491852747341662054560414708944224008013880718,6657615662711517466724773791446996696480637678,40,22,22,1,18,0.45,16,17,16,15,2,0,0,0,6239411,91666,6147745,0,14776,7737,6316946,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xd0f0d,1,0xd0f0d,32149468410053179521285188500391220704494518396,8262487872308834064616943549794024979004447396,23886980537744345456668244950597195725490071000,35,19,19,1,16,0.45714285714285713,11,12,11,10,2,12,0,0,46915853,75157,4245902,42594794,18005,8068,47006111,0,1,0,1500000,True,1.125,1.0454545454545454,0.023407830302807717,1.2857142857142858,1.2105263157894737,0.003145676101560497
natural,1,3853588776450586376,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,100,0.01,99,,1,5,0xe18e28,0x708708,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xf08708,1,0xf08708,32066066276904891275878699833364561979044839906,25491852747341662054560414708944224008013880718,6574213529563229221318285124420337971030959188,45,24,24,1,21,0.4666666666666667,21,11,21,0,0,0,0,0,109827,109827,0,0,14120,8494,162768,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xf08708,1,0xf08708,32066066276904891275878699833364561979044839906,25491852747341662054560414708944224008013880718,6574213529563229221318285124420337971030959188,40,22,22,1,18,0.45,16,6,16,6,0,0,0,0,2510117,82504,2427613,0,12867,8368,2569037,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xf08708,1,0xf08708,32066066276904891275878699833364561979044839906,8260099749251057189855937668758860733350248106,23805966527653834086022762164605701245694591800,35,19,19,1,16,0.45714285714285713,11,1,11,1,0,1,0,0,4059982,53068,409090,3597824,9152,7819,4099311,0,1,0,1500000,True,1.125,1.0909090909090908,0.06335759274778838,1.2857142857142858,1.263157894736842,0.03970618477105055
natural,0,5532549298592852721,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,20,0.05,19,,0,20,0x576f76,0x276f76,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x576f76,1,0x576f76,287905689934423664105411099592,287112217268736028680850080438,793472665687635424561019154,1131,534,534,6,597,0.5278514588859416,27,17,27,0,0,0,0,0,117441,117441,0,0,228290,43060,641218,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x576f76,1,0x576f76,287905689934423664105411099592,287112217268736028680850080438,793472665687635424561019154,1130,533,533,6,597,0.5283185840707965,26,16,26,13,3,0,0,0,5283769,136910,5146859,0,229798,44692,5836700,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x576f76,1,0x576f76,287905689934423664105411099592,272195048503274817449494320072,15710641431148846655916779520,45,24,24,1,21,0.4666666666666667,21,11,21,11,0,11,0,0,42082780,113583,4331124,37638073,23653,7781,42190376,0,1,0,1500000,True,1.0008849557522124,1.00187617260788,0.10985968098411773,25.133333333333333,22.25,0.015198205391675107
natural,1,8854939653250293427,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,20,0.05,19,,1,7,0xb5cb50,0x5ae7d0,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xb5c750,1,0xb5c750,59359056829924134337794744000,55708340664083110042553000682,3650716165841024295241743318,1149,533,533,15,616,0.536118363794604,45,24,45,0,0,0,0,0,196318,196318,0,0,242330,98550,796829,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xb5c750,1,0xb5c750,59359056829924134337794744000,55708340664083110042553000682,3650716165841024295241743318,1144,533,533,15,611,0.5340909090909091,40,19,40,15,4,0,0,0,5932398,194833,5737565,0,237029,111676,6573993,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xb5c750,1,0xb5c750,59359056829924134337794744000,42178049861171471885719931640,17181006968752662452074812360,1139,531,531,15,608,0.533801580333626,35,14,35,10,4,12,0,2,46337037,186314,3970517,42180206,230233,98136,46955943,1,2,1,1500000,True,1.0043706293706294,1.0,0.12120928635001589,1.0087796312554873,1.0037664783427496,0.016969715633226662
natural,2,3951951624122966320,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,20,0.05,19,,2,4,0xfb2938,0x7f9418,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xff9410,1,0xff9410,123597964887340202395424714040,119987195276486698553191078392,3610769610853503842233635648,1144,510,510,9,634,0.5541958041958042,40,19,40,0,0,0,0,0,175456,175456,0,0,216641,58253,707648,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xff9410,1,0xff9410,123597964887340202395424714040,107131424354005980851063462850,16466540533334221544361251190,1137,508,508,9,629,0.5532102022867195,33,12,33,8,4,0,0,0,3220452,150592,3069860,0,226681,61374,3772435,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xff9410,1,0xff9410,123597964887340202395424714040,107131424354005980851063462850,16466540533334221544361251190,1137,508,508,9,629,0.5532102022867195,33,12,33,8,4,9,0,2,34807405,161880,3195349,31450176,222766,60921,35379443,1,2,1,1500000,True,1.0061565523306948,1.0039370078740157,0.18758388149828956,1.0061565523306948,1.0039370078740157,0.02000167159217289
natural,3,14303751295200097979,11664707829205286127,random_systematic_linear,even_odd,24,18,0.75,R3_4,1,20,0.05,19,,3,19,0x132c80,0x2b2a80,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x564a80,1,0x564a80,545058824375145713129230981632,325679530036178181787232927064,219379294338967531341998054568,48,25,25,1,23,0.4791666666666667,24,25,24,0,0,0,0,0,105331,105331,0,0,12596,9181,155847,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x564a80,1,0x564a80,545058824375145713129230981632,325679530036178181787232927064,219379294338967531341998054568,48,25,25,1,23,0.4791666666666667,24,25,24,21,3,0,0,0,8460423,137454,8322969,0,21363,7725,8603904,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x564a80,1,0x564a80,545058824375145713129230981632,545056703466288303284463627546,2120908857409844767354086,34,18,18,1,16,0.47058823529411764,10,11,10,9,2,11,0,0,41081127,66681,3658296,37356150,21046,7722,41175093,0,1,0,1500000,True,1.0,1.0,0.018113521489779523,1.411764705882353,1.3888888888888888,0.0037849823435735772
natural,0,6239466863645612355,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,100,0.01,99,,0,1,0xb67ff2,0x5b3ff8,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xb67ff2,1,0xb67ff2,8185555544072638147968715886138585576658660090,1923913414893710343740408657278809359095387224,6261642129178927804228307228859776217563272866,48,25,25,1,23,0.4791666666666667,24,23,24,0,0,0,0,0,111849,111849,0,0,12775,13782,172444,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xb67ff2,1,0xb67ff2,8185555544072638147968715886138585576658660090,1923913414893710343740408657278809359095387224,6261642129178927804228307228859776217563272866,48,25,25,1,23,0.4791666666666667,24,23,24,0,22,0,0,0,109842,109842,0,0,11824,7829,171743,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xb67ff2,1,0xb67ff2,8185555544072638147968715886138585576658660090,8017132065701120922814430043400285402593146808,168423478371517225154285842738300174065513282,47,25,25,1,22,0.46808510638297873,23,22,23,0,22,22,0,0,78638939,148020,0,78490919,17421,7375,78757239,0,1,0,1500000,True,1.0,1.0,1.0040816801849275,1.0212765957446808,1.0,0.002189563806318807
natural,2,14358524119716400231,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,100,0.01,99,,0,18,0x3d4b2c,0x1d4b2c,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x3d4b2c,1,0x3d4b2c,31985878513839937917305263051110870270546201600,25491852747341662054560414708944224008013880718,6494025766498275862744848342166646262532320882,45,23,23,1,22,0.4888888888888889,21,3,21,0,0,0,0,0,100682,100682,0,0,11629,8297,144679,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x3d4b2c,1,0x3d4b2c,31985878513839937917305263051110870270546201600,25491852747341662054560414708944224008013880718,6494025766498275862744848342166646262532320882,45,23,23,1,22,0.4888888888888889,21,3,21,0,2,0,0,0,96776,96776,0,0,10723,7806,138548,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x3d4b2c,1,0x3d4b2c,31985878513839937917305263051110870270546201600,24049735676577297559889217503708052494404943298,7936142837262640357416045547402817776141258302,43,23,23,1,20,0.46511627906976744,19,1,19,0,1,1,0,0,3558038,109847,0,3448191,12242,8479,3604772,0,1,0,1500000,True,1.0,1.0,1.0442518116465052,1.0465116279069768,1.0,0.04013540939621146
natural,3,11061400087125600227,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,100,0.01,99,,0,15,0xd0f0d,0x68f0d,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xd0f0d,1,0xd0f0d,32149468410053179521285188500391220704494518396,25491852747341662054560414708944224008013880718,6657615662711517466724773791446996696480637678,45,22,22,1,23,0.5111111111111111,21,22,21,0,0,0,0,0,95810,95810,0,0,10709,8089,139725,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xd0f0d,1,0xd0f0d,32149468410053179521285188500391220704494518396,25491852747341662054560414708944224008013880718,6657615662711517466724773791446996696480637678,45,22,22,1,23,0.5111111111111111,21,22,21,0,21,0,0,0,100971,100971,0,0,11515,7645,168208,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xd0f0d,1,0xd0f0d,32149468410053179521285188500391220704494518396,8258422792212455755630307868081923406968675502,23891045617840723765654880632309297297525842894,44,21,21,1,23,0.5227272727272727,20,21,20,0,21,21,0,0,74935324,133654,0,74801670,20602,7921,75057305,0,1,0,1500000,True,1.0,1.0,0.8306679824978598,1.0227272727272727,1.0476190476190477,0.0018615776305850576
natural,1,3853588776450586376,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,100,0.01,99,,1,5,0xe18e28,0x708708,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xf08708,1,0xf08708,32066066276904891275878699833364561979044839906,25491852747341662054560414708944224008013880718,6574213529563229221318285124420337971030959188,45,25,25,1,20,0.4444444444444444,21,1,21,0,0,0,0,0,95337,95337,0,0,10815,7008,133797,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xf08708,1,0xf08708,32066066276904891275878699833364561979044839906,25491852747341662054560414708944224008013880718,6574213529563229221318285124420337971030959188,45,25,25,1,20,0.4444444444444444,21,1,21,0,0,0,0,0,99290,99290,0,0,12208,12899,151466,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xf08708,1,0xf08708,32066066276904891275878699833364561979044839906,25491852747341662054560414708944224008013880718,6574213529563229221318285124420337971030959188,45,25,25,1,20,0.4444444444444444,21,1,21,0,0,0,0,0,95757,95757,0,0,11831,8075,137521,0,1,0,1500000,True,1.0,1.0,0.883346757688194,1.0,1.0,0.9729204994146349
natural,0,5532549298592852721,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,20,0.05,19,,0,20,0x576f76,0x276f76,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x576f76,1,0x576f76,287905689934423664105411099592,287112217268736028680850080438,793472665687635424561019154,1131,533,533,6,598,0.5287356321839081,27,7,27,0,0,0,0,0,117064,117064,0,0,225986,43968,631408,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x576f76,1,0x576f76,287905689934423664105411099592,287112217268736028680850080438,793472665687635424561019154,1131,533,533,6,598,0.5287356321839081,27,7,27,0,6,0,0,0,117987,117987,0,0,223755,40089,622621,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x576f76,1,0x576f76,287905689934423664105411099592,272195048503274817449494320072,15710641431148846655916779520,47,24,24,1,23,0.48936170212765956,23,3,23,0,3,3,0,0,10436997,102598,0,10334399,11754,7204,10486713,0,1,0,1500000,True,1.0,1.0,1.0141129194164669,24.06382978723404,22.208333333333332,0.06021028705562935
natural,1,8854939653250293427,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,20,0.05,19,,1,7,0xb5cb50,0x5ae7d0,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xb5c750,1,0xb5c750,59359056829924134337794744000,55708340664083110042553000682,3650716165841024295241743318,1149,533,533,15,616,0.536118363794604,45,24,45,0,0,0,0,0,190811,190811,0,0,239028,97155,795597,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xb5c750,1,0xb5c750,59359056829924134337794744000,55708340664083110042553000682,3650716165841024295241743318,1149,533,533,15,616,0.536118363794604,45,24,45,0,23,0,0,0,208708,208708,0,0,233734,103780,830973,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xb5c750,1,0xb5c750,59359056829924134337794744000,42178049861171471885719931640,17181006968752662452074812360,1148,533,533,15,615,0.5357142857142857,44,23,44,0,23,21,0,2,72052778,243983,0,71808795,239973,99019,72726992,1,2,1,1500000,True,1.0,1.0,0.9574282196894484,1.0008710801393728,1.0,0.01093950097647377
natural,2,3951951624122966320,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,20,0.05,19,,2,4,0xfb2938,0x7f9418,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xff9410,1,0xff9410,123597964887340202395424714040,119987195276486698553191078392,3610769610853503842233635648,1144,511,511,9,633,0.5533216783216783,40,19,40,0,0,0,0,0,174876,174876,0,0,247232,77262,764293,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xff9410,1,0xff9410,123597964887340202395424714040,119987195276486698553191078392,3610769610853503842233635648,1144,511,511,9,633,0.5533216783216783,40,19,40,0,18,0,0,0,171834,171834,0,0,215105,58416,699112,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xff9410,1,0xff9410,123597964887340202395424714040,119987195276486698553191078392,3610769610853503842233635648,1144,511,511,9,633,0.5533216783216783,40,19,40,0,18,16,0,2,56214687,207170,0,56007517,232066,63692,56822248,1,2,1,1500000,True,1.0,1.0,1.093233988259392,1.0,1.0,0.013450594210915415
natural,3,14303751295200097979,11664707829205286127,random_systematic_linear,forward,24,18,0.75,R3_4,1,20,0.05,19,,3,19,0x132c80,0x2b2a80,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x564a80,1,0x564a80,545058824375145713129230981632,325679530036178181787232927064,219379294338967531341998054568,48,25,25,1,23,0.4791666666666667,24,25,24,0,0,0,0,0,100523,100523,0,0,12555,9507,152985,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x564a80,1,0x564a80,545058824375145713129230981632,325679530036178181787232927064,219379294338967531341998054568,48,25,25,1,23,0.4791666666666667,24,25,24,0,24,0,0,0,101704,101704,0,0,11425,7488,160871,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x564a80,1,0x564a80,545058824375145713129230981632,545056703466288303284463627546,2120908857409844767354086,43,22,22,1,21,0.4883720930232558,19,20,19,0,20,20,0,0,68286595,119191,0,68167404,22575,7381,68401593,0,1,0,1500000,True,1.0,1.0,0.9509793561300669,1.1162790697674418,1.1363636363636365,0.0022365707184626533
natural,1,16355629380833235383,9510814358429075895,crc_defined_linear,even_odd,32,21,0.65625,R2_3,1,100,0.01,99,,0,7,0x9cd215d2,0x4e690ad2,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x9cd215d2,1,0x9cd215d2,221185583064035586908449307706674436736270319497614224718664902,168651685132527936382443441048211006833610187816410229311116228,52533897931507650526005866658463429902660131681203995407548674,62,32,32,1,30,0.4838709677419355,30,27,30,0,0,0,0,0,189203,189203,0,0,26753,12468,270957,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x9cd215d2,1,0x9cd215d2,221185583064035586908449307706674436736270319497614224718664902,168651685132527936382443441048211006833610187816410229311116228,52533897931507650526005866658463429902660131681203995407548674,55,31,31,1,24,0.43636363636363634,23,20,23,20,0,0,0,0,14922994,188919,14734075,0,33860,21251,15070107,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x9cd215d2,1,0x9cd215d2,221185583064035586908449307706674436736270319497614224718664902,147962642316808695066237291677782309575718271794624968827988102,73222940747226891842212016028892127160552047702989255890676800,47,28,28,1,19,0.40425531914893614,15,12,15,12,0,12,0,0,106839965,125460,8827495,97887010,33814,11151,106966958,0,1,0,1500000,True,1.1272727272727272,1.032258064516129,0.01797976616887989,1.3191489361702127,1.1428571428571428,0.002533090639073797
natural,2,16751225345441584385,9510814358429075895,crc_defined_linear,even_odd,32,21,0.65625,R2_3,1,100,0.01,99,,0,15,0x6363c69c,0x31b1c69c,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x6363c69c,1,0x6363c69c,297389590255641002565163666761150926188549398815676487284820800,241142321724579417809984920095249071174372461526972520857122326,56247268531061584755178746665901855014176937288703966427698474,61,31,31,1,30,0.4918032786885246,29,22,29,0,0,0,0,0,175522,175522,0,0,22959,10785,244913,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x6363c69c,1,0x6363c69c,297389590255641002565163666761150926188549398815676487284820800,241142321724579417809984920095249071174372461526972520857122326,56247268531061584755178746665901855014176937288703966427698474,55,30,30,1,25,0.45454545454545453,23,16,23,16,0,0,0,0,11589642,170277,11419365,0,25400,10556,11692975,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x6363c69c,1,0x6363c69c,297389590255641002565163666761150926188549398815676487284820800,296650041572896465900382887009119317590683055218807600353965698,739548682744536664780779752031608597866343596868886930855102,40,23,23,1,17,0.425,8,1,8,1,0,1,0,0,9424836,69579,744496,8610761,19458,13899,9492051,0,1,0,1500000,True,1.1090909090909091,1.0333333333333334,0.020945311180430984,1.525,1.3478260869565217,0.025801905194146133
natural,3,11141017971353049465,9510814358429075895,crc_defined_linear,even_odd,32,21,0.65625,R2_3,1,100,0.01,99,,0,16,0xd257fa7d,0x692bfa7d,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xd257fa7d,1,0xd257fa7d,587337270925282172768041984311142417760063349924448448971539090,531104868092785343520150836283401328537421556369221687041146718,56232402832496829247891148027741089222641793555226761930392372,57,32,32,1,25,0.43859649122807015,25,19,25,0,0,0,0,0,166975,166975,0,0,23857,12066,239229,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xd257fa7d,1,0xd257fa7d,587337270925282172768041984311142417760063349924448448971539090,531104868092785343520150836283401328537421556369221687041146718,56232402832496829247891148027741089222641793555226761930392372,47,31,31,1,16,0.3404255319148936,15,9,15,9,0,0,0,0,6631179,114645,6516534,0,26614,10937,6722122,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xd257fa7d,1,0xd257fa7d,587337270925282172768041984311142417760063349924448448971539090,221193053991838391083733711264038098107076536592233464114853808,366144216933443781684308273047104319652986813332214984856685282,39,26,26,1,13,0.3333333333333333,7,1,7,1,0,1,0,0,9209313,46653,727443,8435217,19446,11180,9267714,0,1,0,1500000,True,1.2127659574468086,1.032258064516129,0.035588315713401215,1.4615384615384615,1.2307692307692308,0.02581316169230082
natural,0,15945976307587344022,9510814358429075895,crc_defined_linear,even_odd,32,21,0.65625,R2_3,1,100,0.01,99,,1,12,0xa31b3805,0x510d9805,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xa31b3805,1,0xa31b3805,2294046309039234491215221131988907693029301996838345966576694,1703552375076039761438822636850616230642527149660709386980972,590493933963194729776398495138291462386774847177636579595722,2046,953,953,1,1093,0.5342130987292277,62,31,62,0,0,0,0,0,425335,425335,0,0,671096,12148,1659605,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xa31b3805,1,0xa31b3805,2294046309039234491215221131988907693029301996838345966576694,1703552375076039761438822636850616230642527149660709386980972,590493933963194729776398495138291462386774847177636579595722,2043,951,951,1,1092,0.5345080763582967,59,28,59,26,2,0,0,0,19207641,424240,18783401,0,663545,20000,20481520,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xa31b3805,1,0xa31b3805,2294046309039234491215221131988907693029301996838345966576694,2226800050195124485497487540583797467781132754370839517570612,67246258844110005717733591405110225248169242467506449006082,2031,947,947,1,1084,0.533727227966519,47,16,47,14,2,16,0,0,147227164,344922,10262435,136619807,661033,12315,148484973,1,2,1,1500000,True,1.0014684287812041,1.0021030494216614,0.08102938649084639,1.0073855243722305,1.006335797254488,0.011176922260005395
