n,p_num,p_den,p_s,alignment_schedule,observation_index,observation_hex,shell,advanced_fraction,advanced_count,frontier,independent_bound,chain_relaxed_bound,uac_bound,bound_ratio_ind_over_chain,bound_ratio_ind_over_ac,bound_ratio_chain_over_ac,chain_elapsed_ns,uac_elapsed_ns
24,1,20,0.05,forward,9,0x5ce5f2,2,0.5,12,3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2,9021593629811029966405344240,9021593629811029966405344240,7256975419109577931059235290,1.0,1.2431616629229219,1.2431616629229219,352133,3199572
24,1,20,0.05,even_odd,9,0x5ce5f2,2,0.5,12,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,9021593629811029966405344240,4285256974160239234042538514,1662306342620802832758017004,2.1052631578947367,5.427154669690743,2.5778984681031027,351927,3147699
24,1,20,0.05,forward,9,0x5ce5f2,2,0.75,18,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2,4961876496396066481522939332,4961876496396066481522939332,4479274222562497651929168774,1.0,1.1077411763277762,1.1077411763277762,351312,3251634
24,1,20,0.05,even_odd,9,0x5ce5f2,2,0.75,18,3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 2 3 2 3 2 3 2,4961876496396066481522939332,2932017929688584739081736878,1662087719252498589249970164,1.6923076923076923,2.9853276929496855,1.7640572731066324,341463,3178350
24,1,20,0.05,forward,9,0x5ce5f2,2,1.0,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,611545408686490506324561132,1.0,1.4752123884288633,1.4752123884288633,355668,3191952
24,1,20,0.05,even_odd,9,0x5ce5f2,2,1.0,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,611545408686490506324561132,1.0,1.4752123884288633,1.4752123884288633,342751,3212340
24,1,20,0.05,forward,9,0x5ce5f2,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,611545408686490506324561132,1.0,1.4752123884288633,1.4752123884288633,348459,3195658
24,1,20,0.05,even_odd,9,0x5ce5f2,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,611545408686490506324561132,1.0,1.4752123884288633,1.4752123884288633,333058,3197082
24,1,20,0.05,forward,9,0x5ce5f2,3,0.25,6,4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,688490040169789129015144692,688490040169789129015144692,457546841605278162395641212,1.0,1.5047421980977058,1.5047421980977058,326820,3255516
24,1,20,0.05,even_odd,9,0x5ce5f2,3,0.25,6,4 3 4 3 4 3 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3,688490040169789129015144692,581655378764132195202449826,417557628491863430449454532,1.183673469387755,1.6488503458947228,1.392994257738645,340465,3144952
24,1,20,0.05,forward,9,0x5ce5f2,3,0.5,12,4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,474820717358475261389754960,474820717358475261389754960,417557628491863430449454532,1.0,1.1371381695825673,1.1371381695825673,332660,3191822
24,1,20,0.05,even_odd,9,0x5ce5f2,3,0.5,12,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,474820717358475261389754960,225539840745275749160133606,95507293834569912811492614,2.1052631578947367,4.971564979957674,2.361493365479895,329584,3125395
24,1,20,0.05,forward,9,0x5ce5f2,3,0.75,18,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3,261151394547161393764365228,261151394547161393764365228,240128934183239490075069204,1.0,1.0875465525861199,1.0875465525861199,325599,3149832
24,1,20,0.05,even_odd,9,0x5ce5f2,3,0.75,18,4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 3 4 3 4 3 4 3,261151394547161393764365228,154316733141504459951670362,91457288745673629778967814,1.6923076923076923,2.8554464945202644,1.6873092922165198,349682,3300575
24,1,20,0.05,forward,9,0x5ce5f2,3,1.0,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,47482071735847526138975496,47482071735847526138975496,36137670940232985614081766,1.0,1.3139217470427662,1.3139217470427662,343551,3360360
24,1,20,0.05,even_odd,9,0x5ce5f2,3,1.0,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,47482071735847526138975496,47482071735847526138975496,36137670940232985614081766,1.0,1.3139217470427662,1.3139217470427662,347362,3297297
24,1,20,0.05,forward,10,0x19f398,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6187911070687385453957425614216,6187911070687385453957425614216,1604983365938201991342606942378,1.0,3.8554362630856347,3.8554362630856347,411022,3398706
24,1,20,0.05,even_odd,10,0x19f398,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6187911070687385453957425614216,6187911070687385453957425614216,1604983365938201991342606942378,1.0,3.8554362630856347,3.8554362630856347,391165,3481675
24,1,20,0.05,forward,10,0x19f398,0,0.25,6,1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4722353185524583635914877442428,4722353185524583635914877442428,1604983365938201991342606942378,1.0,2.9423066218285108,2.9423066218285108,386835,3351557
24,1,20,0.05,even_odd,10,0x19f398,0,0.25,6,1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,4722353185524583635914877442428,3745314595416049090553178661236,1604983365938201991342606942378,1.2608695652173914,2.9423066218285108,2.3335535276570947,394797,3432191
24,1,20,0.05,forward,10,0x19f398,0,0.5,12,1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0,3256795300361781817872329270640,3256795300361781817872329270640,1604983365938201991342606942378,1.0,2.029176980571387,2.029176980571387,387736,3373664
24,1,20,0.05,even_odd,10,0x19f398,0,0.5,12,1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0,3256795300361781817872329270640,1058458472617579090808507012958,328732456260723214832140850160,3.076923076923077,9.907130367981562,3.2198173695940078,406144,3500054
24,1,20,0.05,forward,10,0x19f398,0,0.75,18,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0,1791237415198979999829781098852,1791237415198979999829781098852,831421188273767036356357495458,1.0,2.15442839376998,2.15442839376998,396404,3415858
24,1,20,0.05,even_odd,10,0x19f398,0,0.75,18,1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0,1791237415198979999829781098852,814198825090445454468082317660,328732456260723214832140850160,2.2,5.4489217023898595,2.4767825919953905,405940,3438056
24,1,20,0.05,forward,10,0x19f398,0,1.0,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,139431103652316260507101544004,1.0,2.3357738804699473,2.3357738804699473,401046,3477727
24,1,20,0.05,even_odd,10,0x19f398,0,1.0,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,139431103652316260507101544004,1.0,2.3357738804699473,2.3357738804699473,429357,3510417
24,1,20,0.05,forward,10,0x19f398,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,139431103652316260507101544004,1.0,2.3357738804699473,2.3357738804699473,411004,3465533
24,1,20,0.05,even_odd,10,0x19f398,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,139431103652316260507101544004,1.0,2.3357738804699473,2.3357738804699473,369513,3430939
24,1,20,0.05,forward,10,0x19f398,1,0.25,6,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,248544904501293875574467233812,248544904501293875574467233812,139431103652316260507101544004,1.0,1.7825642772007493,1.7825642772007493,411054,3554957
24,1,20,0.05,even_odd,10,0x19f398,1,0.25,6,2 1 2 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1,248544904501293875574467233812,197121820811371004765956771644,125817822697578811877229068004,1.2608695652173914,1.975434792721753,1.5667241459517351,405131,3352693
24,1,20,0.05,forward,10,0x19f398,1,0.5,12,2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,171410278966409569361701540560,171410278966409569361701540560,125817822697578811877229068004,1.0,1.3623688225667263,1.3623688225667263,363274,3338047
24,1,20,0.05,even_odd,10,0x19f398,1,0.5,12,2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,171410278966409569361701540560,55708340664083110042553000682,30157479146729307956450818182,3.076923076923077,5.683839757707323,1.84724792125488,383628,3393607
24,1,20,0.05,forward,10,0x19f398,1,0.75,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1,94275653431525263148935847308,94275653431525263148935847308,56614780831626351194567483724,1.0,1.665212724427976,1.665212724427976,396791,3511314
24,1,20,0.05,even_odd,10,0x19f398,1,0.75,18,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 2 1,94275653431525263148935847308,42852569741602392340425385140,30157479146729307956450818182,2.2,3.126111866739028,1.4209599394268309,392889,3355818
24,1,20,0.05,forward,10,0x19f398,1,1.0,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,9552018352228589830773636294,1.0,1.7944927725815947,1.7944927725815947,365259,3320362
24,1,20,0.05,even_odd,10,0x19f398,1,1.0,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,9552018352228589830773636294,1.0,1.7944927725815947,1.7944927725815947,360119,3480823
24,1,20,0.05,forward,10,0x19f398,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,9552018352228589830773636294,1.0,1.7944927725815947,1.7944927725815947,386376,3595786
24,1,20,0.05,even_odd,10,0x19f398,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,9552018352228589830773636294,1.0,1.7944927725815947,1.7944927725815947,415790,3539838
24,1,20,0.05,forward,10,0x19f398,2,0.25,6,3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,13081310763225993451287749148,13081310763225993451287749148,9514532506121341783821813534,1.0,1.3748768796375337,1.3748768796375337,388184,3523767
24,1,20,0.05,even_odd,10,0x19f398,2,0.25,6,3 2 3 2 3 2 3 2 3 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2,13081310763225993451287749148,10374832674282684461366145876,7298610190529448925229299134,1.2608695652173914,1.792301605612542,1.4214805837616713,389932,3497609
24,1,20,0.05,forward,10,0x19f398,2,0.5,12,3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2,9021593629811029966405344240,9021593629811029966405344240,7298610190529448925229299134,1.0,1.236070072836236,1.236070072836236,372561,3330175
24,1,20,0.05,even_odd,10,0x19f398,2,0.5,12,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,9021593629811029966405344240,2932017929688584739081736878,1739474788660896213817038600,3.076923076923077,5.186389413988658,1.6855765595463137,361072,3451816
24,1,20,0.05,forward,10,0x19f398,2,0.75,18,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2,4961876496396066481522939332,4961876496396066481522939332,3656344829163529941931321014,1.0,1.3570592294302848,1.3570592294302848,368277,3457180
24,1,20,0.05,even_odd,10,0x19f398,2,0.75,18,3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 2 3 2 3 2 3 2,4961876496396066481522939332,2255398407452757491601336060,1739474788660896213817038600,2.2,2.8525141776937617,1.2965973534971644,366273,3496927
24,1,20,0.05,forward,10,0x19f398,2,1.0,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,617266932566017839806681448,1.0,1.4615384615384615,1.4615384615384615,361934,3316470
24,1,20,0.05,even_odd,10,0x19f398,2,1.0,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,617266932566017839806681448,1.0,1.4615384615384615,1.4615384615384615,337374,3273449
24,1,20,0.05,forward,10,0x19f398,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,617266932566017839806681448,1.0,1.4615384615384615,1.4615384615384615,337864,3385442
24,1,20,0.05,even_odd,10,0x19f398,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,617266932566017839806681448,1.0,1.4615384615384615,1.4615384615384615,370629,3416460
24,1,20,0.05,forward,10,0x19f398,3,0.25,6,4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,688490040169789129015144692,688490040169789129015144692,536376422545114159542221808,1.0,1.28359489946052,1.28359489946052,351909,3233222
24,1,20,0.05,even_odd,10,0x19f398,3,0.25,6,4 3 4 3 4 3 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3,688490040169789129015144692,546043824962246550598218204,419748932250804009089984208,1.2608695652173914,1.6402425051516503,1.3008819868444124,334032,3180575
24,1,20,0.05,forward,10,0x19f398,3,0.5,12,4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,474820717358475261389754960,474820717358475261389754960,419748932250804009089984208,1.0,1.1312017276907933,1.1312017276907933,332868,3381564
24,1,20,0.05,even_odd,10,0x19f398,3,0.5,12,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,474820717358475261389754960,154316733141504459951670362,127162858468248603226181022,3.076923076923077,3.733957564952298,1.213536208609497,352014,3397169
24,1,20,0.05,forward,10,0x19f398,3,0.75,18,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3,261151394547161393764365228,261151394547161393764365228,228050755336808273126932728,1.0,1.1451459310514749,1.1451459310514749,365445,3423899
24,1,20,0.05,even_odd,10,0x19f398,3,0.75,18,4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 3 4 3 4 3 4 3,261151394547161393764365228,118705179339618815347438740,97682992235983449404512098,2.2,2.673458179047889,1.2152082632035859,350066,3314249
24,1,20,0.05,forward,10,0x19f398,3,1.0,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,47482071735847526138975496,47482071735847526138975496,34362025598310709705837530,1.0,1.3818181818181818,1.3818181818181818,355757,3398455
24,1,20,0.05,even_odd,10,0x19f398,3,1.0,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,47482071735847526138975496,47482071735847526138975496,34362025598310709705837530,1.0,1.3818181818181818,1.3818181818181818,347935,3335568
24,1,20,0.05,forward,11,0x3b58f6,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6187911070687385453957425614216,6187911070687385453957425614216,1346362173171487059748881036414,1.0,4.596022670565052,4.596022670565052,422601,3361811
24,1,20,0.05,even_odd,11,0x3b58f6,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6187911070687385453957425614216,6187911070687385453957425614216,1346362173171487059748881036414,1.0,4.596022670565052,4.596022670565052,409487,3394597
24,1,20,0.05,forward,11,0x3b58f6,0,0.25,6,1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,4722353185524583635914877442428,4722353185524583635914877442428,1114283754656938980692841881364,1.0,4.238016722211374,4.238016722211374,408959,3525410
24,1,20,0.05,even_odd,11,0x3b58f6,0,0.25,6,1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,4722353185524583635914877442428,3745314595416049090553178661236,1059926576017137131762472070734,1.2608695652173914,4.455358788407464,3.5335604183921263,414462,3350361
24,1,20,0.05,forward,11,0x3b58f6,0,0.5,12,1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0,3256795300361781817872329270640,3256795300361781817872329270640,1059926576017137131762472070734,1.0,3.0726612333844576,3.0726612333844576,383076,3282725
24,1,20,0.05,even_odd,11,0x3b58f6,0,0.5,12,1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0,3256795300361781817872329270640,1302718120144712727148931708256,315120814536159271064050013004,2.5,10.335068805770916,4.134027522308366,404705,3377269
24,1,20,0.05,forward,11,0x3b58f6,0,0.75,18,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0,1791237415198979999829781098852,1791237415198979999829781098852,1059926576017137131762472070734,1.0,1.6899636783614518,1.6899636783614518,374808,3419774
24,1,20,0.05,even_odd,11,0x3b58f6,0,0.75,18,1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0,1791237415198979999829781098852,814198825090445454468082317660,300045256791193485380554804284,2.2,5.969890790326781,2.7135867228758097,402626,3288694
24,1,20,0.05,forward,11,0x3b58f6,0,1.0,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,111533622703442999926887869088,1.0,2.9200121195931046,2.9200121195931046,372708,3274252
24,1,20,0.05,even_odd,11,0x3b58f6,0,1.0,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,111533622703442999926887869088,1.0,2.9200121195931046,2.9200121195931046,364717,3254007
24,1,20,0.05,forward,11,0x3b58f6,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,111533622703442999926887869088,1.0,2.9200121195931046,2.9200121195931046,383269,3307780
24,1,20,0.05,even_odd,11,0x3b58f6,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,325679530036178181787232927064,325679530036178181787232927064,111533622703442999926887869088,1.0,2.9200121195931046,2.9200121195931046,396580,3368515
24,1,20,0.05,forward,11,0x3b58f6,1,0.25,6,2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,248544904501293875574467233812,248544904501293875574467233812,96458076178166605870016713968,1.0,2.576714302721624,2.576714302721624,370356,3284092
24,1,20,0.05,even_odd,11,0x3b58f6,1,0.25,6,2 1 2 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1,248544904501293875574467233812,197121820811371004765956771644,96458076178166605870016713968,1.2608695652173914,2.576714302721624,2.0436009987102537,395195,3432150
24,1,20,0.05,forward,11,0x3b58f6,1,0.5,12,2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1,171410278966409569361701540560,171410278966409569361701540560,96458076178166605870016713968,1.0,1.7770443467045685,1.7770443467045685,401935,3298730
24,1,20,0.05,even_odd,11,0x3b58f6,1,0.5,12,2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,171410278966409569361701540560,68564111586563827744680616224,29441076950699626705498668858,2.5,5.822147038080285,2.3288588152321137,367284,3378685
24,1,20,0.05,forward,11,0x3b58f6,1,0.75,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1,94275653431525263148935847308,94275653431525263148935847308,68641380186540566742257724528,1.0,1.3734521825656874,1.3734521825656874,400645,3182216
24,1,20,0.05,even_odd,11,0x3b58f6,1,0.75,18,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 2 1,94275653431525263148935847308,42852569741602392340425385140,17932511773963170642654811014,2.2,5.257247541217696,2.389657973280771,373693,3212604
24,1,20,0.05,forward,11,0x3b58f6,1,1.0,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,8008758189020764232648218410,1.0,2.140285359113433,2.140285359113433,355734,3292134
24,1,20,0.05,even_odd,11,0x3b58f6,1,1.0,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,8008758189020764232648218410,1.0,2.140285359113433,2.140285359113433,363927,3314666
24,1,20,0.05,forward,11,0x3b58f6,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,8008758189020764232648218410,1.0,2.140285359113433,2.140285359113433,385323,3266926
24,1,20,0.05,even_odd,11,0x3b58f6,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,17141027896640956936170154056,17141027896640956936170154056,8008758189020764232648218410,1.0,2.140285359113433,2.140285359113433,359307,3201453
24,1,20,0.05,forward,11,0x3b58f6,2,0.25,6,3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,13081310763225993451287749148,13081310763225993451287749148,6507356870667770580715757610,1.0,2.0102341124382836,2.0102341124382836,347836,3209634
24,1,20,0.05,even_odd,11,0x3b58f6,2,0.25,6,3 2 3 2 3 2 3 2 3 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2,13081310763225993451287749148,10374832674282684461366145876,6507356870667770580715757610,1.2608695652173914,2.0102341124382836,1.5943236064165698,364284,3269431
24,1,20,0.05,forward,11,0x3b58f6,2,0.5,12,3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2,9021593629811029966405344240,9021593629811029966405344240,6507356870667770580715757610,1.0,1.386368353405713,1.386368353405713,355085,3235717
24,1,20,0.05,even_odd,11,0x3b58f6,2,0.5,12,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,9021593629811029966405344240,3608637451924411986562137696,1662196448082299924121155844,2.5,5.427513480864054,2.1710053923456214,351301,3165600
24,1,20,0.05,forward,11,0x3b58f6,2,0.75,18,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2,4961876496396066481522939332,4961876496396066481522939332,3687890253208912800962162214,1.0,1.345451235182129,1.345451235182129,350648,3220065
24,1,20,0.05,even_odd,11,0x3b58f6,2,0.75,18,3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 2 3 2 3 2 3 2,4961876496396066481522939332,2255398407452757491601336060,1620435931391783597093811924,2.2,3.0620627451369447,1.3918467023349748,346833,3206197
24,1,20,0.05,forward,11,0x3b58f6,2,1.0,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,497114931095943836682154812,1.0,1.8147903161793888,1.8147903161793888,338128,3165957
24,1,20,0.05,even_odd,11,0x3b58f6,2,1.0,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,497114931095943836682154812,1.0,1.8147903161793888,1.8147903161793888,352841,3168495
24,1,20,0.05,forward,11,0x3b58f6,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,497114931095943836682154812,1.0,1.8147903161793888,1.8147903161793888,346210,3194040
24,1,20,0.05,even_odd,11,0x3b58f6,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,902159362981102996640534424,902159362981102996640534424,497114931095943836682154812,1.0,1.8147903161793888,1.8147903161793888,339418,3242839
24,1,20,0.05,forward,11,0x3b58f6,3,0.25,6,4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,688490040169789129015144692,688490040169789129015144692,459415941965196347562214092,1.0,1.4986202638609059,1.4986202638609059,366792,3153848
24,1,20,0.05,even_odd,11,0x3b58f6,3,0.25,6,4 3 4 3 4 3 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3,688490040169789129015144692,546043824962246550598218204,459415941965196347562214092,1.2608695652173914,1.4986202638609059,1.1885608989241667,357792,3140978
24,1,20,0.05,forward,11,0x3b58f6,3,0.5,12,4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3,474820717358475261389754960,474820717358475261389754960,378104020679136727799797812,1.0,1.2557938857820647,1.2557938857820647,331697,3147038
24,1,20,0.05,even_odd,11,0x3b58f6,3,0.5,12,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,474820717358475261389754960,189928286943390104555901984,93408033335130746916630054,2.5,5.083296376178978,2.033318550471591,328688,3150240
24,1,20,0.05,forward,11,0x3b58f6,3,0.75,18,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3,261151394547161393764365228,261151394547161393764365228,229606609165104117453665622,1.0,1.137386225495688,1.137386225495688,335201,3117806
24,1,20,0.05,even_odd,11,0x3b58f6,3,0.75,18,4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 3 4 3 4 3 4 3,261151394547161393764365228,118705179339618815347438740,89249026913100293587177254,2.2,2.926097948400473,1.330044522000215,323982,3141282
24,1,20,0.05,forward,11,0x3b58f6,3,1.0,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,47482071735847526138975496,47482071735847526138975496,34060892762546113206778566,1.0,1.3940348559524414,1.3940348559524414,359610,3262317
24,1,20,0.05,even_odd,11,0x3b58f6,3,1.0,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,47482071735847526138975496,47482071735847526138975496,34060892762546113206778566,1.0,1.3940348559524414,1.3940348559524414,318339,3104764
24,1,20,0.05,forward,12,0x1bf4c0,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6187911070687385453957425614216,6187911070687385453957425614216,1834244926437825684097607351400,1.0,3.3735467829285737,3.3735467829285737,405017,3471947
24,1,20,0.05,even_odd,12,0x1bf4c0,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,6187911070687385453957425614216,6187911070687385453957425614216,1834244926437825684097607351400,1.0,3.3735467829285737,3.3735467829285737,434773,3390603
